[2025-03-28 14:47:53,957] [INFO] [database] Fetching data from 2025-02-17 to 2025-02-21
[2025-03-28 14:47:54,199] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:47:54,263] [INFO] [database] 成功保存sz.000977的5频率数据，共240条记录
[2025-03-28 14:47:54,266] [INFO] [database] Fetching data from 2025-02-24 to 2025-02-28
[2025-03-28 14:47:54,651] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:47:54,716] [INFO] [database] 成功保存sz.000977的5频率数据，共240条记录
[2025-03-28 14:47:54,719] [INFO] [database] Fetching data from 2025-03-03 to 2025-03-07
[2025-03-28 14:47:55,965] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:47:56,059] [INFO] [database] 成功保存sz.000977的5频率数据，共240条记录
[2025-03-28 14:47:56,061] [INFO] [database] Fetching data from 2025-03-10 to 2025-03-14
[2025-03-28 14:47:56,945] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:47:57,018] [INFO] [database] 成功保存sz.000977的5频率数据，共240条记录
[2025-03-28 14:47:57,025] [INFO] [database] Fetching data from 2025-03-17 to 2025-03-21
[2025-03-28 14:48:08,000] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:48:08,081] [INFO] [database] 成功保存sz.000977的5频率数据，共240条记录
[2025-03-28 14:48:08,084] [INFO] [database] Fetching data from 2025-03-24 to 2025-03-27
[2025-03-28 14:48:11,222] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:48:11,304] [INFO] [database] 成功保存sz.000977的5频率数据，共192条记录
[2025-03-28 14:48:11,330] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:48:11,574] [INFO] [database] Successfully loaded 5940 rows for sz.000977
[2025-03-28 15:13:46,792] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 15:13:49,200] [INFO] [database] 数据库表结构初始化完成
